cnt,t1,mean,window_exec_us,sampling_freq_hz,adaptive_sampling,noise_enabled,spike_probability,filter_window_size,auto_profile,filter_applied,filter_mean_exec_us,tp,tn,fp,fn,previous_latency_us,fpr,tpr,total_received,total_missing,loss_rate,missing_packets,out_of_order
1053,3364889206,692,125117,500,0,1,0.05,31,32,hampel,208,40,1185,10,27,116387,0.008368,0.597015,1054,0,0.0,0,False
1054,3365017252,1858,125309,500,0,1,0.05,31,32,hampel,207,42,1247,10,27,180951,0.007955,0.608696,1055,0,0.0,0,False
1055,3365145432,3187,124078,500,0,1,0.05,31,32,hampel,208,42,1308,10,30,118354,0.007587,0.583333,1056,0,0.0,0,False
1056,3365273196,1175,122507,500,0,1,0.05,31,32,hampel,208,44,1369,10,31,54151,0.007252,0.586667,1057,0,0.0,0,False
1057,3365401129,689,124486,500,0,1,0.05,31,32,hampel,209,44,1431,10,33,54151,0.00694,0.571429,1058,0,0.0,0,False
1058,3365529288,2428,125382,500,0,1,0.05,31,32,hampel,207,44,1492,10,36,116361,0.006658,0.55,1059,0,0.0,0,False
1059,3365657202,2445,125089,500,0,1,0.05,31,32,hampel,208,48,1550,12,36,116322,0.007682,0.571429,1060,0,0.0,0,False
1060,3365785375,1373,125671,500,0,1,0.05,31,32,hampel,210,49,1610,12,39,54311,0.007398,0.556818,1061,0,0.0,0,False
1061,3365913216,974,124187,500,0,1,0.05,31,32,hampel,208,50,1672,12,40,54311,0.007126,0.555556,1062,0,0.0,0,False
1062,3366041147,2040,125072,500,0,1,0.05,31,32,hampel,207,54,1730,12,42,116766,0.006889,0.5625,1063,0,0.0,0,False
1063,3366169261,3043,125287,500,0,1,0.05,31,32,hampel,208,55,1789,12,46,116344,0.006663,0.544554,1064,0,0.0,0,False
1064,3366297230,1103,122564,500,0,1,0.05,31,32,hampel,208,59,1849,12,46,67103,0.006448,0.561905,1065,0,0.0,0,False
1065,3366425295,656,125194,500,0,1,0.05,31,32,hampel,208,59,1912,12,47,116267,0.006237,0.556604,1066,0,0.0,0,False
1066,3366554301,2785,125546,500,0,1,0.05,31,32,hampel,208,61,1973,12,48,116267,0.006045,0.559633,1067,0,0.0,0,False
1067,3374973357,1840,8414437,10,1,1,0.05,31,33,hampel,234,0,54,0,2,155686,0.0,0.0,1068,0,0.0,0,False
1068,3381373316,1744,6299883,10,1,1,0.05,31,33,hampel,231,0,112,0,8,302786,0.0,0.0,1069,0,0.0,0,False
1069,3387773360,1734,6299948,10,1,1,0.05,31,33,hampel,230,0,175,0,9,52804,0.0,0.0,1070,0,0.0,0,False
1070,3394173302,1779,6299884,10,1,1,0.05,31,33,hampel,228,0,236,0,12,52752,0.0,0.0,1071,0,0.0,0,False
1071,3400573293,1757,6299819,10,1,1,0.05,31,33,hampel,229,0,297,0,15,52784,0.0,0.0,1072,0,0.0,0,False
1072,3406973300,1818,6299879,10,1,1,0.05,31,33,hampel,228,0,357,0,19,102769,0.0,0.0,1073,0,0.0,0,False
1073,3413373362,1809,6299931,10,1,1,0.05,31,33,hampel,228,0,416,0,24,52782,0.0,0.0,1074,0,0.0,0,False
1074,3419773337,1732,6299874,10,1,1,0.05,31,33,hampel,229,0,478,0,26,302788,0.0,0.0,1075,0,0.0,0,False
1075,3426173341,1718,6299887,10,1,1,0.05,31,33,hampel,228,0,539,0,29,252798,0.0,0.0,1076,0,0.0,0,False
1076,3432573275,1791,6299854,10,1,1,0.05,31,33,hampel,229,0,600,0,32,102750,0.0,0.0,1077,0,0.0,0,False
1077,3438973261,1757,6299608,10,1,1,0.05,31,33,hampel,229,0,663,0,33,152819,0.0,0.0,1078,0,0.0,0,False
1078,3445373319,1795,6299885,10,1,1,0.05,31,33,hampel,229,0,725,0,35,102749,0.0,0.0,1079,0,0.0,0,False
1079,3451773370,1758,6299951,10,1,1,0.05,31,33,hampel,229,0,787,0,37,203125,0.0,0.0,1080,0,0.0,0,False
1080,3458173291,1675,6299862,10,1,1,0.05,31,33,hampel,229,0,848,0,40,52750,0.0,0.0,1081,0,0.0,0,False
1081,3464573243,1778,6299805,10,1,1,0.05,31,33,hampel,229,0,910,0,42,202789,0.0,0.0,1082,0,0.0,0,False
1082,3470973290,1788,6299856,10,1,1,0.05,31,33,hampel,229,0,970,0,46,302858,0.0,0.0,1083,0,0.0,0,False
1083,3477373287,1838,6299850,10,1,1,0.05,31,33,hampel,228,0,1031,0,49,52787,0.0,0.0,1084,0,0.0,0,False
1084,3483773356,1800,6299933,10,1,1,0.05,31,33,hampel,228,0,1093,0,51,52830,0.0,0.0,1085,0,0.0,0,False
1085,3490173288,1762,6299895,10,1,1,0.05,31,33,hampel,229,0,1154,0,54,152755,0.0,0.0,1086,0,0.0,0,False
1086,3496573254,1785,6299807,10,1,1,0.05,31,33,hampel,228,0,1217,0,55,202825,0.0,0.0,1087,0,0.0,0,False
1087,3502973264,1810,6299813,10,1,1,0.05,31,33,hampel,228,0,1280,0,56,52809,0.0,0.0,1088,0,0.0,0,False
1088,3509373291,1773,6299676,10,1,1,0.05,31,33,hampel,228,0,1339,0,61,52783,0.0,0.0,1089,0,0.0,0,False
1089,3515773353,1690,6299946,10,1,1,0.05,31,33,hampel,228,0,1400,0,64,202778,0.0,0.0,1090,0,0.0,0,False
1090,3522173291,1739,6299865,10,1,1,0.05,31,33,hampel,228,0,1463,0,65,202774,0.0,0.0,1091,0,0.0,0,False
1091,3528573354,1751,6299916,10,1,1,0.05,31,33,hampel,229,0,1523,0,69,152883,0.0,0.0,1092,0,0.0,0,False
1092,3534973253,1827,6299830,10,1,1,0.05,31,33,hampel,229,0,1585,0,71,252789,0.0,0.0,1093,0,0.0,0,False
1093,3541373529,1719,6300083,10,1,1,0.05,31,33,hampel,229,0,1644,0,76,52804,0.0,0.0,1094,0,0.0,0,False
1094,3547773325,1733,6299739,10,1,1,0.05,31,33,hampel,229,0,1705,0,79,102687,0.0,0.0,1095,0,0.0,0,False
1095,3554173324,1863,6299902,10,1,1,0.05,31,33,hampel,229,0,1765,0,83,152802,0.0,0.0,1096,0,0.0,0,False
1096,3560573255,1776,6299802,10,1,1,0.05,31,33,hampel,229,0,1825,0,87,202798,0.0,0.0,1097,0,0.0,0,False
1097,3566973271,1735,6299824,10,1,1,0.05,31,33,hampel,229,0,1887,0,89,103200,0.0,0.0,1098,0,0.0,0,False
1098,3573283744,1769,6210300,500,0,1,0.1,5,34,hampel,46,0,2,0,0,202809,0.0,0,1099,0,0.0,0,False
1099,3573411007,3221,124095,500,0,1,0.1,5,34,hampel,22,3,56,3,4,202809,0.050847,0.428571,1100,0,0.0,0,False
1100,3573539025,2828,124666,500,0,1,0.1,5,34,hampel,23,10,113,3,4,116614,0.025862,0.714286,1101,0,0.0,0,False
1101,3573667011,2240,123633,500,0,1,0.1,5,34,hampel,23,17,167,6,4,66994,0.034682,0.809524,1102,0,0.0,0,False
1102,3573795008,498,125313,500,0,1,0.1,5,34,hampel,22,19,223,11,5,66994,0.047009,0.791667,1103,0,0.0,0,False
1103,3573923008,1619,125468,500,0,1,0.1,5,34,hampel,22,23,277,14,8,180311,0.04811,0.741935,1104,0,0.0,0,False
1104,3574051014,3083,125325,500,0,1,0.1,5,34,hampel,22,27,334,16,9,180311,0.045714,0.75,1105,0,0.0,0,False
1105,3574179030,1587,124588,500,0,1,0.1,5,34,hampel,22,30,392,18,10,244969,0.043902,0.75,1106,0,0.0,0,False
1106,3574307007,909,124705,500,0,1,0.1,5,34,hampel,22,35,450,19,10,244969,0.040512,0.777778,1107,0,0.0,0,False
1107,3574435011,1677,124688,500,0,1,0.1,5,34,hampel,22,41,506,21,10,309035,0.039848,0.803922,1108,0,0.0,0,False
1108,3574563012,2686,122605,500,0,1,0.1,5,34,hampel,23,45,564,23,10,245827,0.039182,0.818182,1109,0,0.0,0,False
1109,3574691009,1981,123656,500,0,1,0.1,5,34,hampel,23,51,620,24,11,182167,0.037267,0.822581,1110,0,0.0,0,False
1110,3574819010,521,123648,500,0,1,0.1,5,34,hampel,22,53,676,27,14,130362,0.038407,0.791045,1111,0,0.0,0,False
1111,3574947008,1764,125421,500,0,1,0.1,5,34,hampel,22,60,728,32,14,130362,0.042105,0.810811,1112,0,0.0,0,False
1112,3575075010,3212,124511,500,0,1,0.1,5,34,hampel,22,66,780,37,15,244944,0.045288,0.814815,1113,0,0.0,0,False
1113,3575203014,1321,124709,500,0,1,0.1,5,34,hampel,23,71,838,38,15,245097,0.043379,0.825581,1114,0,0.0,0,False
1114,3575331030,746,123669,500,0,1,0.1,5,34,hampel,22,75,894,42,15,181712,0.044872,0.833333,1115,0,0.0,0,False
1115,3575459011,2174,125427,500,0,1,0.1,5,34,hampel,22,82,949,43,16,181712,0.043347,0.836735,1116,0,0.0,0,False
1116,3575587036,2524,125462,500,0,1,0.1,5,34,hampel,22,92,994,52,16,244305,0.049713,0.851852,1117,0,0.0,0,False
1117,3575715042,1582,124565,500,0,1,0.1,5,34,hampel,22,99,1050,53,16,244305,0.048051,0.86087,1118,0,0.0,0,False
1118,3575843289,798,124942,500,0,1,0.1,5,34,hampel,22,105,1105,55,17,309420,0.047414,0.860656,1119,0,0.0,0,False
1119,3575971004,1932,122622,500,0,1,0.1,5,34,hampel,22,114,1158,57,17,246170,0.046914,0.870229,1120,0,0.0,0,False
1120,3576099015,3169,123650,500,0,1,0.1,5,34,hampel,22,121,1212,59,18,182136,0.04642,0.870504,1121,0,0.0,0,False
1121,3576228028,1138,123237,500,0,1,0.1,5,34,hampel,22,127,1267,60,20,117808,0.045215,0.863946,1122,0,0.0,0,False
1122,3576356010,662,125298,500,0,1,0.1,5,34,hampel,22,133,1321,60,24,116836,0.043447,0.847134,1123,0,0.0,0,False
1123,3576484070,2664,124738,500,0,1,0.1,5,34,hampel,22,136,1376,66,24,116836,0.04577,0.85,1124,0,0.0,0,False
1124,3576612015,2414,124635,500,0,1,0.1,5,34,hampel,22,142,1434,66,24,180970,0.044,0.855422,1125,0,0.0,0,False
1125,3576740026,1123,122643,500,0,1,0.1,5,34,hampel,22,146,1493,67,24,118293,0.042949,0.858824,1126,0,0.0,0,False
1126,3576868048,1112,125317,500,0,1,0.1,5,34,hampel,22,149,1551,69,25,118293,0.042593,0.856322,1127,0,0.0,0,False
1127,3576996015,2114,125235,500,0,1,0.1,5,34,hampel,22,153,1601,75,29,118293,0.044749,0.840659,1128,0,0.0,0,False
1128,3577124007,2813,125437,500,0,1,0.1,5,34,hampel,22,155,1661,76,30,244378,0.043754,0.837838,1129,0,0.0,0,False
1129,3577252033,1083,124658,500,0,1,0.1,5,34,hampel,22,160,1713,83,30,244995,0.046214,0.842105,1130,0,0.0,0,False
1130,3577381303,740,122976,500,0,1,0.1,5,34,hampel,22,162,1770,86,32,182211,0.046336,0.835052,1131,0,0.0,0,False
1131,3579182127,2689,1795806,10,1,1,0.1,5,35,hampel,38,0,14,0,1,107399,0.0,0.0,1132,0,0.0,0,False
1132,3585582380,1791,6300142,10,1,1,0.1,5,35,hampel,41,0,73,0,6,102865,0.0,0.0,1133,0,0.0,0,False
1133,3591982159,1794,6299912,10,1,1,0.1,5,35,hampel,41,1,124,3,15,202802,0.023622,0.0625,1134,0,0.0,0,False
1134,3598382395,1840,6300151,10,1,1,0.1,5,35,hampel,40,1,180,5,21,152838,0.027027,0.045455,1135,0,0.0,0,False
1135,3604782141,1860,6299898,10,1,1,0.1,5,35,hampel,40,2,234,7,28,203122,0.029046,0.066667,1136,0,0.0,0,False
1136,3611182303,1656,6300066,10,1,1,0.1,5,35,hampel,40,2,288,9,36,102798,0.030303,0.052632,1137,0,0.0,0,False
1137,3617582047,1846,6299814,10,1,1,0.1,5,35,hampel,41,2,348,9,40,152807,0.02521,0.047619,1138,0,0.0,0,False
1138,3623982111,1679,6299866,10,1,1,0.1,5,35,hampel,41,2,407,10,44,52902,0.023981,0.043478,1139,0,0.0,0,False
1139,3630382118,1676,6299880,10,1,1,0.1,5,35,hampel,41,2,462,10,53,152907,0.021186,0.036364,1140,0,0.0,0,False
1140,3636782382,1732,6300139,10,1,1,0.1,5,35,hampel,41,3,519,13,56,52875,0.024436,0.050847,1141,0,0.0,0,False
1141,3643182183,1776,6299957,10,1,1,0.1,5,35,hampel,41,3,581,13,58,102782,0.021886,0.04918,1142,0,0.0,0,False
1142,3649582065,1669,6299830,10,1,1,0.1,5,35,hampel,40,3,635,16,65,52839,0.024578,0.044118,1143,0,0.0,0,False
1143,3655982098,1692,6299853,10,1,1,0.1,5,35,hampel,41,3,694,17,69,52897,0.02391,0.041667,1144,0,0.0,0,False
1144,3662382150,1601,6299910,10,1,1,0.1,5,35,hampel,41,3,750,19,75,152874,0.024707,0.038462,1145,0,0.0,0,False
1145,3668782310,1575,6300066,10,1,1,0.1,5,35,hampel,41,3,805,24,79,152887,0.028951,0.036585,1146,0,0.0,0,False
1146,3675182115,1681,6299879,10,1,1,0.1,5,35,hampel,41,3,855,27,90,152760,0.030612,0.032258,1147,0,0.0,0,False
1147,3681582079,1703,6299853,10,1,1,0.1,5,35,hampel,40,3,910,31,95,102940,0.032944,0.030612,1148,0,0.0,0,False
1148,3687982105,1807,6299863,10,1,1,0.1,5,35,hampel,40,3,970,31,99,102843,0.030969,0.029412,1149,0,0.0,0,False
1149,3694382334,1699,6300092,10,1,1,0.1,5,35,hampel,40,3,1031,31,102,252905,0.02919,0.028571,1150,0,0.0,0,False
1150,3700782143,1788,6299883,10,1,1,0.1,5,35,hampel,41,3,1086,34,108,102775,0.030357,0.027027,1151,0,0.0,0,False
1151,3707182166,1773,6299931,10,1,1,0.1,5,35,hampel,41,3,1145,34,113,202895,0.028838,0.025862,1152,0,0.0,0,False
1152,3713582073,1841,6299819,10,1,1,0.1,5,35,hampel,41,4,1200,36,119,52887,0.029126,0.03252,1153,0,0.0,0,False
1153,3719982102,1744,6299876,10,1,1,0.1,5,35,hampel,41,6,1257,36,124,203287,0.027842,0.046154,1154,0,0.0,0,False
1154,3726382323,1835,6300092,10,1,1,0.1,5,35,hampel,41,6,1312,38,131,102880,0.028148,0.043796,1155,0,0.0,0,False
1155,3732782364,1723,6300129,10,1,1,0.1,5,35,hampel,41,7,1372,38,134,152801,0.02695,0.049645,1156,0,0.0,0,False
1156,3739182099,1718,6299850,10,1,1,0.1,5,35,hampel,41,7,1429,38,141,102751,0.025903,0.047297,1157,0,0.0,0,False
1157,3745582150,1694,6299890,10,1,1,0.1,5,35,hampel,41,7,1485,38,149,152914,0.024951,0.044872,1158,0,0.0,0,False
1158,3751982123,1787,6299888,10,1,1,0.1,5,35,hampel,41,7,1538,38,160,202806,0.024112,0.041916,1159,0,0.0,0,False
1159,3758382360,1763,6300117,10,1,1,0.1,5,35,hampel,41,7,1596,39,165,152904,0.023853,0.040698,1160,0,0.0,0,False
1160,3764782159,1616,6299916,10,1,1,0.1,5,35,hampel,41,7,1654,40,170,202758,0.023613,0.039548,1161,0,0.0,0,False
1161,3771182099,1775,6299858,10,1,1,0.1,5,35,hampel,41,7,1712,40,176,52852,0.022831,0.038251,1162,0,0.0,0,False
1162,3777582063,1798,6299826,10,1,1,0.1,5,35,hampel,41,7,1768,40,184,302860,0.022124,0.036649,1163,0,0.0,0,False
1163,3781658047,2066,3975821,500,0,1,0.1,15,36,hampel,53,1,24,0,0,152932,0.0,1.0,1164,0,0.0,0,False
1164,3781786083,3017,124618,500,0,1,0.1,15,36,hampel,64,5,82,1,1,52995,0.012048,0.833333,1165,0,0.0,0,False
1165,3781914525,2459,124696,500,0,1,0.1,15,36,hampel,68,8,143,1,1,52991,0.006944,0.888889,1166,0,0.0,0,False
1166,3782042055,1410,124125,500,0,1,0.1,15,36,hampel,69,15,199,1,2,52991,0.005,0.882353,1167,0,0.0,0,False
1167,3782170045,918,125261,500,0,1,0.1,15,36,hampel,66,19,259,1,2,52991,0.003846,0.904762,1168,0,0.0,0,False
1168,3782298045,2030,125405,500,0,1,0.1,15,36,hampel,65,26,315,1,3,180057,0.003165,0.896552,1169,0,0.0,0,False
1169,3782426056,3051,125243,500,0,1,0.1,15,36,hampel,66,30,375,1,3,180057,0.00266,0.909091,1170,0,0.0,0,False
1170,3782554098,1126,121760,500,0,1,0.1,15,36,hampel,67,35,434,1,3,183736,0.002299,0.921053,1171,0,0.0,0,False
1171,3782682043,682,123584,500,0,1,0.1,15,36,hampel,67,38,494,1,4,118190,0.00202,0.904762,1172,0,0.0,0,False
1172,3782810070,2739,125314,500,0,1,0.1,15,36,hampel,66,45,551,1,4,118190,0.001812,0.918367,1173,0,0.0,0,False
1173,3782938059,2389,125351,500,0,1,0.1,15,36,hampel,67,51,609,1,4,180703,0.001639,0.927273,1174,0,0.0,0,False
1174,3783066081,957,124675,500,0,1,0.1,15,36,hampel,67,53,668,1,7,181178,0.001495,0.883333,1175,0,0.0,0,False
1175,3783194060,1256,122640,500,0,1,0.1,15,36,hampel,67,56,728,2,7,118165,0.00274,0.888889,1176,0,0.0,0,False
1176,3783322044,2348,125248,500,0,1,0.1,15,36,hampel,66,61,784,5,7,116294,0.006337,0.897059,1177,0,0.0,0,False
1177,3783450271,2658,125473,500,0,1,0.1,15,36,hampel,66,67,840,5,9,116294,0.005917,0.881579,1178,0,0.0,0,False
1178,3783578102,1064,122846,500,0,1,0.1,15,36,hampel,67,70,901,5,9,119344,0.005519,0.886076,1179,0,0.0,0,False
1179,3783706214,838,125382,500,0,1,0.1,15,36,hampel,66,73,959,5,12,119344,0.005187,0.858824,1180,0,0.0,0,False
1180,3783834059,2863,125266,500,0,1,0.1,15,36,hampel,66,80,1016,5,12,119344,0.004897,0.869565,1181,0,0.0,0,False
1181,3783962074,2326,125401,500,0,1,0.1,15,36,hampel,66,88,1071,6,12,244176,0.005571,0.88,1182,0,0.0,0,False
1182,3784091042,580,125192,500,0,1,0.1,15,36,hampel,67,92,1125,9,15,244834,0.007937,0.859813,1183,0,0.0,0,False
1183,3784219072,1492,122666,500,0,1,0.1,15,36,hampel,66,98,1177,15,15,182317,0.012584,0.867257,1184,0,0.0,0,False
1184,3784347050,2776,123027,500,0,1,0.1,15,36,hampel,66,106,1232,15,16,118210,0.012029,0.868852,1185,0,0.0,0,False
1185,3784475241,2043,125351,500,0,1,0.1,15,36,hampel,66,114,1288,15,16,118210,0.011512,0.876923,1186,0,0.0,0,False
1186,3784603102,1005,124433,500,0,1,0.1,15,36,hampel,67,119,1344,18,16,181165,0.013216,0.881481,1187,0,0.0,0,False
1187,3784731054,1175,122607,500,0,1,0.1,15,36,hampel,66,125,1396,19,21,118079,0.013428,0.856164,1188,0,0.0,0,False
1188,3784859054,2815,125283,500,0,1,0.1,15,36,hampel,66,130,1455,19,21,118079,0.01289,0.860927,1189,0,0.0,0,False
1189,3784988572,2175,126229,500,0,1,0.1,15,36,hampel,67,134,1514,19,22,180303,0.012394,0.858974,1190,0,0.0,0,False
1190,3785115060,407,122734,500,0,1,0.1,15,36,hampel,67,137,1572,19,25,180303,0.011942,0.845679,1191,0,0.0,0,False
1191,3785243046,1665,124598,500,0,1,0.1,15,36,hampel,67,144,1628,20,25,180303,0.012136,0.852071,1192,0,0.0,0,False
1192,3785371066,3132,124618,500,0,1,0.1,15,36,hampel,67,149,1685,20,27,309521,0.01173,0.846591,1193,0,0.0,0,False
1193,3785499086,1572,122642,500,0,1,0.1,15,36,hampel,67,152,1746,20,27,245449,0.011325,0.849162,1194,0,0.0,0,False
1194,3785627061,904,122614,500,0,1,0.1,15,36,hampel,67,164,1794,24,27,182222,0.013201,0.858639,1195,0,0.0,0,False
1195,3785758301,1729,125996,500,0,1,0.1,15,36,hampel,67,170,1850,24,30,119482,0.012807,0.85,1196,0,0.0,0,False
1196,3790811171,2356,5050850,10,1,1,0.1,15,37,hampel,85,0,33,0,5,304801,0.0,0.0,1197,0,0.0,0,False
1197,3797211217,1724,6299942,10,1,1,0.1,15,37,hampel,85,0,93,0,9,152879,0.0,0.0,1198,0,0.0,0,False
1198,3803611154,1671,6299868,10,1,1,0.1,15,37,hampel,88,0,146,0,20,202881,0.0,0.0,1199,0,0.0,0,False
1199,3810011117,1694,6299837,10,1,1,0.1,15,37,hampel,87,0,201,0,29,152879,0.0,0.0,1200,0,0.0,0,False
1200,3816411181,1747,6299902,10,1,1,0.1,15,37,hampel,86,0,262,0,32,152874,0.0,0.0,1201,0,0.0,0,False
1201,3822811164,1818,6299887,10,1,1,0.1,15,37,hampel,87,1,319,0,38,552874,0.0,0.025641,1202,0,0.0,0,False
1202,3829211421,1705,6300127,10,1,1,0.1,15,37,hampel,88,1,378,0,43,402870,0.0,0.022727,1203,0,0.0,0,False
1203,3835611151,1746,6299861,10,1,1,0.1,15,37,hampel,87,1,437,0,48,252744,0.0,0.020408,1204,0,0.0,0,False
1204,3842011170,1774,6299888,10,1,1,0.1,15,37,hampel,87,1,495,0,54,52840,0.0,0.018182,1205,0,0.0,0,False
1205,3848411242,1671,6299979,10,1,1,0.1,15,37,hampel,87,1,545,0,68,102880,0.0,0.014493,1206,0,0.0,0,False
1206,3854811199,1761,6299932,10,1,1,0.1,15,37,hampel,87,1,607,0,70,152797,0.0,0.014085,1207,0,0.0,0,False
1207,3861211164,1681,6299883,10,1,1,0.1,15,37,hampel,87,1,666,0,75,202857,0.0,0.013158,1208,0,0.0,0,False
1208,3867611153,1761,6299867,10,1,1,0.1,15,37,hampel,87,1,727,0,78,52832,0.0,0.012658,1209,0,0.0,0,False
1209,3874011431,1807,6300153,10,1,1,0.1,15,37,hampel,87,1,784,0,85,202855,0.0,0.011628,1210,0,0.0,0,False
1210,3880411373,1774,6300088,10,1,1,0.1,15,37,hampel,88,1,844,0,89,153021,0.0,0.011111,1211,0,0.0,0,False
1211,3886811195,1883,6299913,10,1,1,0.1,15,37,hampel,88,1,902,0,95,202751,0.0,0.010417,1212,0,0.0,0,False
1212,3893211134,1733,6299849,10,1,1,0.1,15,37,hampel,87,1,963,0,98,102850,0.0,0.010101,1213,0,0.0,0,False
1213,3899611153,1855,6299861,10,1,1,0.1,15,37,hampel,87,1,1015,0,110,152877,0.0,0.009009,1214,0,0.0,0,False
1214,3906011179,1948,6299905,10,1,1,0.1,15,37,hampel,88,1,1071,0,118,102847,0.0,0.008403,1215,0,0.0,0,False
1215,3912411226,1767,6299954,10,1,1,0.1,15,37,hampel,88,1,1130,0,123,52907,0.0,0.008065,1216,0,0.0,0,False
1216,3918811191,1810,6299921,10,1,1,0.1,15,37,hampel,87,1,1193,0,124,202819,0.0,0.008,1217,0,0.0,0,False
1217,3925211125,1825,6299841,10,1,1,0.1,15,37,hampel,87,1,1252,0,129,152868,0.0,0.007692,1218,0,0.0,0,False
1218,3931611123,1842,6299857,10,1,1,0.1,15,37,hampel,87,1,1308,0,137,202890,0.0,0.007246,1219,0,0.0,0,False
1219,3938011123,1719,6299834,10,1,1,0.1,15,37,hampel,87,1,1369,0,140,52910,0.0,0.007092,1220,0,0.0,0,False
1220,3944411161,1778,6299879,10,1,1,0.1,15,37,hampel,87,1,1428,0,145,52863,0.0,0.006849,1221,0,0.0,0,False
1221,3950811196,1777,6299920,10,1,1,0.1,15,37,hampel,87,1,1485,0,152,252850,0.0,0.006536,1222,0,0.0,0,False
1222,3957211125,1753,6299824,10,1,1,0.1,15,37,hampel,87,1,1545,0,156,102839,0.0,0.006369,1223,0,0.0,0,False
1223,3963611173,1725,6299874,10,1,1,0.1,15,37,hampel,87,1,1605,0,160,252896,0.0,0.006211,1224,0,0.0,0,False
1224,3970011157,1814,6299882,10,1,1,0.1,15,37,hampel,87,2,1660,0,168,102851,0.0,0.011765,1225,0,0.0,0,False
1225,3976411167,1931,6299893,10,1,1,0.1,15,37,hampel,87,2,1714,0,178,202887,0.0,0.011111,1226,0,0.0,0,False
1226,3982811219,1845,6299947,10,1,1,0.1,15,37,hampel,87,2,1772,0,184,102882,0.0,0.010753,1227,0,0.0,0,False
1227,3989211123,1820,6299850,10,1,1,0.1,15,37,hampel,87,2,1833,0,187,152857,0.0,0.010582,1228,0,0.0,0,False
1228,3991065157,2373,1753881,500,0,1,0.1,31,38,hampel,184,0,45,0,3,103237,0.0,0.0,1229,0,0.0,0,False
1229,3991193207,2839,124625,500,0,1,0.1,31,38,hampel,211,2,107,0,3,103237,0.0,0.4,1230,0,0.0,0,False
1230,3991321649,2243,124940,500,0,1,0.1,31,38,hampel,213,5,167,0,4,117270,0.0,0.555556,1231,0,0.0,0,False
1231,3991449146,490,121454,500,0,1,0.1,31,38,hampel,218,5,229,0,6,66982,0.0,0.454545,1232,0,0.0,0,False
1232,3991577114,1659,123768,500,0,1,0.1,31,38,hampel,212,8,286,1,9,66813,0.003484,0.470588,1233,0,0.0,0,False
1233,3991705222,3030,125308,500,0,1,0.1,31,38,hampel,203,9,348,1,10,66813,0.002865,0.473684,1234,0,0.0,0,False
1234,3991833232,1702,125226,500,0,1,0.1,31,38,hampel,211,13,404,1,14,181125,0.002469,0.481481,1235,0,0.0,0,False
1235,3991961250,948,125242,500,0,1,0.1,31,38,hampel,212,16,464,1,15,181125,0.002151,0.516129,1236,0,0.0,0,False
1236,3992089171,1523,122308,500,0,1,0.1,31,38,hampel,208,18,519,1,22,181848,0.001923,0.45,1237,0,0.0,0,False
1237,3992217160,2730,123816,500,0,1,0.1,31,38,hampel,211,23,578,1,22,118207,0.001727,0.511111,1238,0,0.0,0,False
1238,3992345340,2057,125403,500,0,1,0.1,31,38,hampel,212,24,638,1,25,116315,0.001565,0.489796,1239,0,0.0,0,False
1239,3992473150,471,124240,500,0,1,0.1,31,38,hampel,210,25,695,1,31,116315,0.001437,0.446429,1240,0,0.0,0,False
1240,3992601173,1743,124508,500,0,1,0.1,31,38,hampel,208,36,747,2,31,181164,0.00267,0.537313,1241,0,0.0,0,False
1241,3992729247,3293,122736,500,0,1,0.1,31,38,hampel,206,37,806,2,35,118360,0.002475,0.513889,1242,0,0.0,0,False
1242,3992857222,1388,125101,500,0,1,0.1,31,38,hampel,208,39,864,2,39,116308,0.002309,0.5,1243,0,0.0,0,False
1243,3992985145,814,125114,500,0,1,0.1,31,38,hampel,211,43,924,2,39,116335,0.00216,0.52439,1244,0,0.0,0,False
1244,3993113193,2011,123840,500,0,1,0.1,31,38,hampel,208,46,978,2,46,54305,0.002041,0.5,1245,0,0.0,0,False
1245,3993241165,2566,124468,500,0,1,0.1,31,38,hampel,209,51,1037,2,46,54305,0.001925,0.525773,1246,0,0.0,0,False
1246,3993369254,1653,125283,500,0,1,0.1,31,38,hampel,211,54,1093,2,51,116341,0.001826,0.514286,1247,0,0.0,0,False
1247,3993497212,737,122582,500,0,1,0.1,31,38,hampel,209,60,1147,2,55,67706,0.001741,0.521739,1248,0,0.0,0,False
1248,3993625122,1886,123766,500,0,1,0.1,31,38,hampel,207,70,1201,2,55,54300,0.001663,0.56,1249,0,0.0,0,False
1249,3993753335,3161,124768,500,0,1,0.1,31,38,hampel,208,71,1260,2,59,54300,0.001585,0.546154,1250,0,0.0,0,False
1250,3993881264,1191,125085,500,0,1,0.1,31,38,hampel,208,79,1316,2,59,116317,0.001517,0.572464,1251,0,0.0,0,False
1251,3994009171,683,125102,500,0,1,0.1,31,38,hampel,208,83,1374,2,61,116317,0.001453,0.576389,1252,0,0.0,0,False
1252,3994137237,2524,123753,500,0,1,0.1,31,38,hampel,207,85,1434,2,63,118150,0.001393,0.574324,1253,0,0.0,0,False
1253,3994265193,2467,122587,500,0,1,0.1,31,38,hampel,207,90,1492,2,64,66978,0.001339,0.584416,1254,0,0.0,0,False
1254,3994393267,1239,125243,500,0,1,0.1,31,38,hampel,209,96,1546,2,68,116330,0.001292,0.585366,1255,0,0.0,0,False
1255,3994521193,1037,125118,500,0,1,0.1,31,38,hampel,207,100,1604,2,70,116330,0.001245,0.588235,1256,0,0.0,0,False
