float1,float2,int
149.1,104.353,31
148.7,104.388,31
75.0,104.364,31
70.0,104.337,31
69.6,104.31,31
70.0,104.283,31
148.8,104.318,31
149.1,104.353,31
70.1,104.326,31
69.9,104.299,31
148.3,104.334,31
148.7,104.368,31
70.1,104.342,31
70.1,104.315,31
149.1,104.35,31
149.0,104.385,31
148.8,104.419,31
149.0,104.454,31
148.6,104.488,31
148.7,104.523,31
69.7,104.496,31
70.0,104.469,31
148.9,104.503,31
148.7,104.538,31
148.6,104.572,31
148.7,104.606,31
148.7,104.64,31
157.4,104.681,31
147.4,104.714,31
148.7,104.748,31
148.4,104.782,31
149.0,104.816,31
70.1,104.789,31
69.8,104.762,31
69.7,104.735,31
70.2,104.709,31
148.5,104.742,31
149.2,104.776,31
70.2,104.75,31
70.0,104.723,31
70.0,104.697,31
69.9,104.67,31
70.1,104.644,31
70.2,104.617,31
147.0,104.65,31
147.9,104.683,31
146.8,104.715,31
147.5,104.747,31
148.6,104.781,31
147.9,104.813,31
69.9,104.787,31
146.9,104.819,31
147.6,104.851,31
148.7,104.885,31
147.0,104.917,31
148.5,104.95,31
147.3,104.982,31
69.7,104.955,31
147.3,104.987,31
154.3,105.024,31
69.9,104.998,31
147.0,105.029,31
148.0,105.062,31
147.5,105.094,31
146.9,105.125,31
147.0,105.156,31
147.4,105.188,31
70.0,105.162,31
70.1,105.135,31
147.5,105.167,31
147.0,105.199,31
147.1,105.23,31
147.1,105.261,31
70.0,105.235,31
70.0,105.209,31
147.5,105.24,31
148.0,105.272,31
147.1,105.303,31
147.5,105.334,31
147.2,105.366,31
147.2,105.397,31
147.3,105.428,31
147.3,105.459,31
70.0,105.433,31
70.2,105.406,31
147.3,105.437,31
147.0,105.468,31
70.0,105.442,31
70.0,105.416,31
69.8,105.39,31
70.2,105.364,31
70.0,105.337,31
70.0,105.311,31
70.2,105.286,31
69.8,105.26,31
147.5,105.291,31
147.0,105.321,31
70.0,105.295,31
70.0,105.269,31
147.3,105.3,31
147.2,105.331,31
147.5,105.362,31
151.0,105.395,31
69.8,105.369,31
69.6,105.343,31
147.2,105.374,31
147.1,105.404,31
69.6,105.378,31
70.1,105.352,31
147.2,105.383,31
146.9,105.413,31
69.6,105.387,31
147.5,105.417,31
70.1,105.392,31
147.9,105.423,31
147.4,105.453,31
149.0,105.484,31
69.8,105.459,31
148.9,105.49,31
69.8,105.464,31
70.1,105.439,31
70.0,105.413,31
70.0,105.388,31
70.0,105.362,31
147.1,105.392,31
147.4,105.422,31
69.8,105.397,31
78.7,105.378,31
147.1,105.408,31
146.7,105.437,31
70.0,105.412,31
69.8,105.386,31
146.8,105.416,31
147.0,105.446,31
146.9,105.475,31
147.2,105.505,31
71.4,105.481,31
69.9,105.455,31
70.0,105.43,31
69.8,105.405,31
70.1,105.38,31
69.8,105.354,31
69.8,105.329,31
69.9,105.304,31
146.9,105.333,31
147.4,105.363,31
69.8,105.338,31
70.2,105.313,31
69.8,105.288,31
69.8,105.263,31
69.8,105.238,31
70.0,105.213,31
72.9,105.19,31
70.2,105.166,31
147.2,105.195,31
147.2,105.225,31
69.6,105.2,31
69.6,105.175,31
70.0,105.15,31
69.8,105.125,31
69.8,105.1,31
70.0,105.076,31
147.5,105.106,31
146.9,105.135,31
147.3,105.164,31
147.1,105.194,31
69.6,105.169,31
69.8,105.144,31
70.1,105.12,31
69.7,105.095,31
69.9,105.07,31
70.1,105.046,31
70.0,105.022,31
70.0,104.997,31
146.2,105.026,31
149.6,105.057,31
69.9,105.033,31
148.4,105.063,31
70.2,105.038,31
148.4,105.068,31
70.0,105.044,31
149.0,105.075,31
147.4,105.104,31
145.8,105.132,31
147.2,105.161,31
147.2,105.19,31
147.4,105.219,31
146.8,105.248,31
147.3,105.277,31
147.1,105.305,31
155.2,105.34,31
69.7,105.315,31
69.8,105.291,31
147.4,105.32,31
147.2,105.348,31
69.7,105.324,31
69.6,105.299,31
69.7,105.275,31
70.3,105.251,31
69.7,105.227,31
69.7,105.203,31
147.5,105.232,31
153.6,105.264,31
147.0,105.293,31
151.6,105.324,31
69.9,105.3,31
69.8,105.276,31
147.3,105.305,31
147.4,105.333,31
69.8,105.309,31
69.8,105.285,31
69.8,105.261,31
69.8,105.237,31
69.8,105.213,31
69.9,105.189,31
70.0,105.166,31
70.1,105.142,31
69.8,105.118,31
70.1,105.094,31
69.5,105.07,31
70.0,105.047,31
69.8,105.023,31
69.6,104.999,31
69.8,104.976,31
70.0,104.952,31
70.1,104.929,31
69.8,104.905,31
156.0,104.94,31
147.8,104.968,31
147.3,104.997,31
147.1,105.025,31
69.8,105.001,31
70.0,104.978,31
147.0,105.006,31
147.4,105.034,31
69.7,105.011,31
70.2,104.987,31
69.8,104.964,31
70.0,104.941,31
69.7,104.917,31
148.4,104.946,31
146.6,104.974,31
147.4,105.002,31
70.0,104.979,31
148.8,105.008,31
70.0,104.985,31
148.2,105.013,31
147.3,105.041,31
146.5,105.069,31
146.9,105.096,31
147.4,105.124,31
146.5,105.151,31
73.2,105.13,31
70.0,105.107,31
147.3,105.135,31
147.3,105.163,31
69.8,105.139,31
69.9,105.116,31
70.0,105.093,31
69.7,105.07,31
147.2,105.098,31
150.6,105.127,31
69.8,105.104,31
70.1,105.081,31
69.4,105.058,31
69.8,105.035,31
69.8,105.012,31
70.0,104.989,31
70.0,104.966,31
69.7,104.943,31
69.9,104.921,31
69.6,104.898,31
69.6,104.875,31
70.1,104.852,31
69.8,104.829,31
69.8,104.807,31
69.8,104.784,31
69.8,104.761,31
69.9,104.739,31
69.6,104.716,31
69.7,104.693,31
70.0,104.671,31
69.6,104.648,31
69.8,104.626,31
69.7,104.603,31
69.8,104.581,31
147.8,104.609,31
146.5,104.635,31
70.0,104.613,31
69.9,104.591,31
69.8,104.569,31
69.9,104.546,31
70.0,104.524,31
70.2,104.502,31
146.9,104.529,31
147.1,104.557,31
69.7,104.534,31
69.8,104.512,31
70.0,104.49,31
70.0,104.468,31
147.2,104.495,31
147.2,104.522,31
69.7,104.5,31
147.9,104.528,31
147.1,104.555,31
148.7,104.583,31
70.1,104.561,31
147.1,104.588,31
147.2,104.615,31
148.8,104.643,31
146.9,104.67,31
146.9,104.697,31
70.0,104.675,31
147.1,104.702,31
147.3,104.729,31
69.8,104.707,31
69.8,104.685,31
69.5,104.662,31
70.0,104.64,31
69.6,104.618,31
69.9,104.596,31
147.3,104.623,31
147.4,104.65,31
69.5,104.628,31
69.9,104.606,31
69.6,104.584,31
69.5,104.562,31
147.0,104.589,31
147.0,104.616,31
146.9,104.642,31
146.8,104.668,31
146.8,104.695,31
146.9,104.721,31
147.1,104.748,31
147.2,104.774,31
147.0,104.801,31
70.3,104.779,31
69.8,104.757,31
70.1,104.736,31
69.8,104.714,31
70.2,104.692,31
146.8,104.719,31
147.1,104.745,31
147.1,104.771,31
146.7,104.797,31
69.8,104.776,31
70.0,104.754,31
146.9,104.78,31
147.3,104.807,31
146.4,104.832,31
69.7,104.811,31
147.1,104.837,31
147.1,104.863,31
147.3,104.889,31
147.5,104.915,31
70.0,104.894,31
70.1,104.872,31
69.8,104.851,31
69.7,104.829,31
70.0,104.808,31
70.0,104.786,31
147.2,104.812,31
148.0,104.839,31
69.9,104.817,31
69.7,104.796,31
69.8,104.774,31
70.0,104.753,31
147.0,104.779,31
147.9,104.805,31
69.7,104.784,31
148.4,104.811,31
147.5,104.837,31
147.0,104.862,31
146.9,104.888,31
86.5,104.877,31
69.9,104.856,31
70.0,104.834,31
69.5,104.813,31
70.1,104.792,31
70.0,104.771,31
146.8,104.796,31
147.2,104.822,31
69.7,104.8,31
70.1,104.779,31
69.5,104.758,31
70.0,104.737,31
151.3,104.765,31
147.0,104.791,31
69.7,104.77,31
69.4,104.748,31
147.3,104.774,31
147.5,104.8,31
69.9,104.779,31
70.0,104.758,31
69.6,104.736,31
69.5,104.715,31
69.7,104.694,31
69.6,104.673,31
147.4,104.699,31
147.0,104.724,31
147.2,104.75,31
146.9,104.775,31
69.9,104.754,31
69.9,104.733,31
147.1,104.759,31
146.8,104.784,31
147.4,104.809,31
69.7,104.788,31
147.5,104.814,31
147.4,104.839,31
147.0,104.864,31
147.5,104.89,31
69.7,104.869,31
70.1,104.848,31
146.9,104.873,31
147.3,104.898,31
70.0,104.878,31
70.1,104.857,31
69.9,104.836,31
69.5,104.815,31
146.9,104.84,31
147.0,104.865,31
70.0,104.844,31
69.7,104.824,31
70.1,104.803,31
70.0,104.783,31
146.5,104.807,31
147.1,104.832,31
146.8,104.857,31
69.8,104.836,31
146.7,104.861,31
149.4,104.887,31
147.3,104.912,31
147.9,104.937,31
147.0,104.962,31
148.3,104.988,31
70.1,104.967,31
151.0,104.994,31
69.9,104.974,31
147.3,104.998,31
147.2,105.023,31
69.9,105.003,31
70.0,104.982,31
69.7,104.961,31
70.0,104.941,31
147.0,104.966,31
146.9,104.99,31
69.9,104.97,31
70.0,104.949,31
146.9,104.974,31
147.1,104.998,31
70.0,104.978,31
69.9,104.957,31
147.3,104.982,31
147.4,105.007,31
69.9,104.986,31
70.3,104.966,31
69.4,104.946,31
69.7,104.925,31
146.2,104.949,31
147.3,104.974,31
69.9,104.953,31
69.8,104.933,31
69.7,104.913,31
69.9,104.892,31
69.6,104.872,31
70.1,104.852,31
69.8,104.832,31
70.0,104.812,31
147.5,104.836,31
146.7,104.86,31
69.9,104.84,31
69.5,104.82,31
147.0,104.844,31
147.1,104.868,31
147.2,104.893,31
147.5,104.917,31
70.0,104.897,31
70.0,104.877,31
147.1,104.901,31
147.0,104.925,31
147.0,104.949,31
147.2,104.974,31
70.0,104.954,31
70.0,104.934,31
69.6,104.913,31
70.1,104.894,31
147.1,104.918,31
146.9,104.942,31
146.9,104.966,31
147.2,104.99,31
70.1,104.97,31
69.8,104.95,31
147.3,104.974,31
147.1,104.998,31
69.6,104.978,31
148.0,105.002,31
147.1,105.026,31
147.6,105.05,31
70.0,105.03,31
148.7,105.055,31
70.2,105.035,31
144.8,105.058,31
147.1,105.081,31
70.0,105.062,31
69.6,105.042,31
147.3,105.065,31
147.2,105.089,31
69.8,105.069,31
70.0,105.05,31
70.0,105.03,31
69.8,105.01,31
146.8,105.033,31
146.8,105.057,31
146.2,105.08,31
147.4,105.104,31
147.0,105.127,31
147.4,105.151,31
147.2,105.175,31
69.9,105.155,31
69.7,105.135,31
69.8,105.115,31
69.9,105.096,31
77.7,105.08,31
70.1,105.061,31
70.0,105.041,31
149.0,105.066,31
147.1,105.089,31
69.7,105.069,31
70.1,105.05,31
147.3,105.073,31
147.2,105.097,31
69.8,105.077,31
70.0,105.058,31
146.8,105.081,31
69.8,105.061,31
147.1,105.085,31
147.4,105.108,31
70.0,105.089,31
70.1,105.069,31
147.3,105.093,31
147.4,105.116,31
69.6,105.096,31
69.7,105.077,31
70.2,105.058,31
69.8,105.038,31
147.0,105.061,31
147.3,105.085,31
79.0,105.07,31
70.1,105.051,31
196.8,105.101,31
147.5,105.125,31
69.7,105.105,31
69.7,105.086,31
147.0,105.109,31
147.3,105.132,31
147.3,105.155,31
147.3,105.178,31
146.9,105.201,31
135.3,105.218,31
147.4,105.241,31
148.6,105.264,31
70.1,105.245,31
148.7,105.269,31
70.3,105.25,31
148.1,105.273,31
148.0,105.297,31
70.1,105.277,31
69.8,105.258,31
70.1,105.239,31
69.8,105.22,31
146.8,105.242,31
147.3,105.265,31
69.8,105.246,31
69.8,105.227,31
147.1,105.249,31
146.8,105.272,31
70.1,105.253,31
70.1,105.234,31
147.5,105.257,31
146.9,105.279,31
69.7,105.26,31
69.8,105.241,31
69.7,105.222,31
70.2,105.203,31
146.7,105.225,31
148.1,105.248,31
69.8,105.229,31
69.8,105.21,31
69.8,105.191,31
69.7,105.172,31
70.2,105.153,31
70.0,105.134,31
70.0,105.115,31
70.0,105.096,31
147.2,105.119,31
147.3,105.141,31
70.1,105.123,31
69.7,105.104,31
147.3,105.126,31
147.2,105.149,31
147.2,105.171,31
147.4,105.194,31
69.7,105.175,31
69.6,105.156,31
147.0,105.178,31
147.3,105.201,31
147.7,105.223,31
147.1,105.246,31
147.3,105.268,31
147.0,105.29,31
70.0,105.272,31
70.1,105.253,31
146.8,105.275,31
147.0,105.297,31
147.2,105.32,31
147.3,105.342,31
70.1,105.323,31
70.0,105.304,31
147.3,105.327,31
147.3,105.349,31
149.8,105.372,31
147.6,105.395,31
74.8,105.379,31
148.2,105.401,31
147.3,105.423,31
147.7,105.446,31
147.4,105.468,31
149.0,105.491,31
70.2,105.472,31
148.9,105.495,31
69.7,105.476,31
147.2,105.498,31
147.4,105.52,31
147.3,105.542,31
147.0,105.564,31
69.6,105.545,31
70.1,105.527,31
147.0,105.548,31
147.6,105.571,31
70.2,105.552,31
69.9,105.533,31
69.7,105.514,31
69.6,105.496,31
69.6,105.477,31
70.3,105.458,31
69.8,105.44,31
70.1,105.421,31
156.5,105.448,31
147.3,105.47,31
69.9,105.451,31
70.0,105.433,31
147.1,105.455,31
146.6,105.476,31
147.4,105.498,31
147.0,105.519,31
147.5,105.541,31
147.4,105.563,31
146.8,105.584,31
147.0,105.606,31
147.0,105.627,31
69.8,105.609,31
69.9,105.59,31
70.6,105.572,31
147.4,105.594,31
70.0,105.575,31
146.9,105.597,31
147.2,105.618,31
69.8,105.6,31
70.0,105.581,31
70.0,105.563,31
69.9,105.545,31
147.3,105.566,31
164.3,105.597,31
146.9,105.618,31
79.3,105.604,31
147.2,105.626,31
147.6,105.647,31
147.2,105.669,31
145.7,105.689,31
149.8,105.712,31
70.0,105.694,31
69.9,105.675,31
69.9,105.657,31
147.0,105.678,31
149.1,105.7,31
147.5,105.722,31
156.5,105.748,31
146.9,105.769,31
148.5,105.791,31
69.9,105.772,31
147.7,105.794,31
147.7,105.815,31
148.8,105.837,31
69.9,105.819,31
70.0,105.8,31
69.8,105.782,31
70.0,105.764,31
69.9,105.746,31
69.9,105.727,31
70.0,105.709,31
69.7,105.691,31
69.8,105.673,31
69.6,105.654,31
70.0,105.636,31
147.1,105.657,31
147.1,105.678,31
70.2,105.66,31
69.9,105.642,31
70.2,105.624,31
69.9,105.606,31
69.4,105.588,31
69.7,105.57,31
69.6,105.552,31
69.7,105.533,31
147.3,105.555,31
146.7,105.575,31
70.1,105.557,31
69.9,105.539,31
69.6,105.521,31
70.0,105.503,31
69.6,105.485,31
69.9,105.467,31
72.3,105.451,31
69.9,105.433,31
147.1,105.454,31
146.9,105.475,31
69.8,105.457,31
69.8,105.439,31
69.4,105.421,31
70.2,105.403,31
147.2,105.424,31
146.9,105.445,31
69.7,105.427,31
69.7,105.409,31
69.8,105.391,31
69.9,105.374,31
70.0,105.356,31
69.7,105.338,31
147.4,105.359,31
147.2,105.38,31
69.6,105.362,31
70.2,105.345,31
69.9,105.327,31
69.6,105.309,31
147.3,105.33,31
148.9,105.352,31
69.9,105.334,31
81.6,105.322,31
69.9,105.305,31
101.0,105.303,31
146.9,105.323,31
148.1,105.344,31
69.8,105.327,31
147.8,105.348,31
70.0,105.33,31
148.6,105.352,31
147.3,105.373,31
146.7,105.393,31
147.0,105.413,31
147.0,105.434,31
147.1,105.455,31
70.0,105.437,31
69.9,105.42,31
147.1,105.44,31
147.1,105.461,31
147.5,105.481,31
146.8,105.502,31
69.5,105.484,31
70.1,105.467,31
69.9,105.449,31
69.8,105.432,31
147.0,105.452,31
160.4,105.479,31
69.7,105.461,31
69.8,105.444,31
69.4,105.426,31
70.1,105.409,31
69.8,105.392,31
70.0,105.374,31
70.0,105.357,31
69.7,105.34,31
146.8,105.36,31
146.8,105.38,31
147.1,105.4,31
147.5,105.421,31
69.9,105.404,31
70.1,105.386,31
69.7,105.369,31
69.8,105.352,31
70.0,105.334,31
69.8,105.317,31
147.4,105.338,31
147.3,105.358,31
70.0,105.341,31
70.0,105.324,31
69.6,105.306,31
147.6,105.327,31
152.8,105.35,31
147.3,105.37,31
151.0,105.392,31
147.1,105.412,31
147.4,105.433,31
147.2,105.453,31
147.1,105.473,31
147.2,105.493,31
146.5,105.513,31
147.2,105.533,31
148.8,105.554,31
147.0,105.574,31
147.2,105.594,31
70.2,105.577,31
146.7,105.597,31
147.6,105.617,31
69.8,105.6,31
115.0,105.604,31
69.7,105.587,31
148.1,105.607,31
153.0,105.63,31
147.0,105.65,31
146.7,105.67,31
132.1,105.682,31
69.9,105.665,31
161.7,105.692,31
70.2,105.675,31
151.4,105.697,31
70.0,105.68,31
69.8,105.663,31
69.8,105.646,31
69.8,105.628,31
70.1,105.612,31
147.0,105.631,31
147.3,105.651,31
69.8,105.634,31
69.9,105.617,31
149.2,105.638,31
69.9,105.621,31
146.9,105.64,31
147.2,105.66,31
69.7,105.643,31
69.9,105.626,31
147.4,105.646,31
147.0,105.666,31
146.9,105.685,31
146.6,105.704,31
69.9,105.688,31
70.0,105.671,31
147.4,105.69,31
157.4,105.715,31
69.7,105.698,31
70.2,105.681,31
146.9,105.701,31
147.0,105.72,31
69.6,105.703,31
69.8,105.686,31
70.0,105.669,31
69.8,105.652,31
147.5,105.672,31
147.2,105.692,31
69.8,105.675,31
69.9,105.658,31
147.5,105.678,31
147.4,105.697,31
69.9,105.68,31
69.9,105.664,31
70.1,105.647,31
69.8,105.63,31
70.0,105.613,31
69.8,105.597,31
69.8,105.58,31
70.1,105.563,31
147.1,105.583,31
147.6,105.602,31
87.5,105.594,31
69.6,105.577,31
69.8,105.56,31
69.7,105.544,31
146.9,105.563,31
147.3,105.582,31
69.7,105.566,31
148.2,105.585,31
146.8,105.605,31
145.2,105.623,31
146.5,105.642,31
149.1,105.662,31
70.0,105.646,31
148.9,105.666,31
70.0,105.649,31
147.2,105.669,31
147.1,105.688,31
147.3,105.707,31
146.9,105.726,31
69.8,105.709,31
69.7,105.693,31
70.0,105.676,31
69.8,105.66,31
147.0,105.679,31
147.1,105.698,31
70.0,105.681,31
69.9,105.665,31
147.1,105.684,31
147.2,105.703,31
69.8,105.687,31
70.2,105.67,31
69.7,105.654,31
70.1,105.637,31
69.8,105.621,31
69.6,105.604,31
70.0,105.588,31
69.7,105.571,31
147.1,105.59,31
147.9,105.61,31
147.2,105.629,31
143.2,105.646,31
69.9,105.63,31
69.8,105.613,31
147.2,105.632,31
147.1,105.651,31
70.0,105.635,31
69.7,105.619,31
147.1,105.638,31
147.4,105.657,31
147.0,105.676,31
150.3,105.696,31
69.9,105.68,31
147.4,105.699,31
153.7,105.721,31
146.9,105.739,31
69.7,105.723,31
69.7,105.707,31
146.8,105.725,31
146.7,105.744,31
147.0,105.763,31
149.1,105.782,31
147.0,105.801,31
70.1,105.785,31
69.7,105.769,31
69.8,105.752,31
147.4,105.771,31
146.7,105.79,31
147.2,105.808,31
147.0,105.827,31
70.2,105.811,31
147.2,105.83,31
147.0,105.848,31
148.6,105.868,31
70.3,105.852,31
149.2,105.871,31
155.0,105.893,31
149.0,105.913,31
147.8,105.932,31
146.8,105.95,31
146.5,105.968,31
70.0,105.952,31
70.0,105.936,31
147.0,105.955,31
146.8,105.973,31
147.2,105.992,31
147.6,106.01,31
69.5,105.994,31
70.0,105.978,31
70.0,105.961,31
69.9,105.945,31
70.0,105.929,31
69.8,105.913,31
146.9,105.931,31
150.9,105.951,31
147.1,105.97,31
147.5,105.989,31
69.7,105.972,31
70.0,105.956,31
69.9,105.94,31
70.0,105.924,31
161.3,105.949,31
146.8,105.967,31
69.7,105.951,31
69.8,105.935,31
153.8,105.956,31
147.5,105.975,31
70.0,105.958,31
69.7,105.942,31
70.1,105.926,31
70.1,105.91,31
146.7,105.929,31
146.7,105.947,31
70.0,105.931,31
70.0,105.915,31
147.0,105.933,31
147.1,105.951,31
70.0,105.935,31
69.9,105.919,31
69.8,105.903,31
70.0,105.887,31
70.1,105.872,31
69.6,105.856,31
70.1,105.84,31
69.7,105.824,31
147.2,105.842,31
156.2,105.864,31
154.5,105.886,31
147.5,105.904,31
70.1,105.888,31
69.8,105.872,31
147.1,105.891,31
147.5,105.909,31
147.9,105.927,31
149.0,105.946,31
147.1,105.964,31
149.1,105.983,31
147.2,106.002,31
148.7,106.02,31
152.3,106.041,31
149.2,106.06,31
69.7,106.044,31
69.8,106.028,31
70.2,106.012,31
147.2,106.03,31
147.1,106.048,31
70.1,106.032,31
70.0,106.017,31
69.7,106.001,31
70.0,105.985,31
146.7,106.003,31
148.1,106.021,31
69.7,106.005,31
70.2,105.99,31
147.1,106.008,31
147.3,106.026,31
70.0,106.01,31
69.7,105.994,31
149.0,106.013,31
70.2,105.997,31
69.7,105.981,31
70.1,105.966,31
69.8,105.95,31
70.0,105.934,31
152.6,105.955,31
146.5,105.972,31
69.9,105.957,31
70.0,105.941,31
70.2,105.926,31
70.0,105.91,31
70.0,105.894,31
147.4,105.912,31
147.2,105.93,31
156.0,105.952,31
146.7,105.97,31
147.4,105.988,31
147.8,106.006,31
70.0,105.99,31
147.5,106.008,31
69.8,105.992,31
69.7,105.977,31
70.0,105.961,31
69.8,105.946,31
70.0,105.93,31
147.3,105.948,31
146.8,105.965,31
69.9,105.95,31
69.8,105.934,31
147.2,105.952,31
147.0,105.97,31
147.7,105.988,31
69.8,105.972,31
147.2,105.99,31
147.0,106.007,31
152.7,106.027,31
147.4,106.045,31
147.3,106.063,31
146.9,106.08,31
147.5,106.098,31
148.6,106.116,31
69.8,106.101,31
148.1,106.119,31
69.6,106.103,31
148.7,106.121,31
69.8,106.106,31
148.2,106.124,31
146.9,106.141,31
304.4,106.226,31
147.5,106.243,31
70.1,106.228,31
70.0,106.212,31
69.8,106.197,31
69.7,106.181,31
146.9,106.199,31
146.9,106.216,31
70.1,106.201,31
69.9,106.185,31
148.2,106.203,31
147.5,106.221,31
70.0,106.205,31
69.7,106.19,31
70.0,106.174,31
69.6,106.159,31
69.7,106.144,31
70.0,106.128,31
69.7,106.113,31
75.8,106.1,31
69.5,106.085,31
69.7,106.069,31
70.0,106.054,31
70.1,106.039,31
147.3,106.056,31
146.8,106.073,31
147.4,106.091,31
146.9,106.108,31
69.7,106.093,31
70.1,106.077,31
146.9,106.095,31
147.1,106.112,31
70.1,106.097,31
70.1,106.082,31
69.8,106.066,31
69.7,106.051,31
147.2,106.068,31
147.2,106.086,31
69.7,106.07,31
70.2,106.055,31
69.7,106.04,31
70.1,106.025,31
69.6,106.01,31
69.9,105.995,31
147.2,106.012,31
146.7,106.029,31
70.0,106.014,31
70.0,105.999,31
69.8,105.984,31
69.8,105.969,31
69.8,105.953,31
70.2,105.939,31
153.3,105.958,31
147.2,105.975,31
70.2,105.961,31
139.4,105.975,31
69.9,105.959,31
147.6,105.977,31
69.7,105.962,31
147.1,105.979,31
69.8,105.964,31
148.9,105.982,31
70.0,105.967,31
147.1,105.984,31
147.2,106.001,31
152.8,106.02,31
147.9,106.038,31
69.9,106.023,31
70.1,106.008,31
146.9,106.025,31
147.5,106.042,31
69.8,106.027,31
69.8,106.012,31
146.7,106.029,31
147.1,106.046,31
69.7,106.031,31
70.1,106.016,31
69.9,106.001,31
69.9,105.986,31
147.3,106.003,31
147.1,106.02,31
69.6,106.005,31
69.8,105.99,31
69.7,105.975,31
69.8,105.96,31
147.1,105.977,31
148.7,105.995,31
147.1,106.012,31
146.9,106.028,31
147.3,106.045,31
146.8,106.062,31
147.0,106.079,31
147.3,106.096,31
146.4,106.112,31
70.2,106.098,31
69.8,106.083,31
147.0,106.1,31
70.1,106.085,31
70.0,106.07,31
70.1,106.055,31
69.7,106.04,31
70.0,106.026,31
70.0,106.011,31
147.1,106.028,31
147.0,106.045,31
69.6,106.03,31
69.9,106.015,31
70.2,106.0,31
70.1,105.986,31
69.8,105.971,31
69.6,105.956,31
147.0,105.973,31
147.3,105.99,31
69.6,105.975,31
69.8,105.96,31
146.8,105.977,31
147.0,105.993,31
146.8,106.01,31
147.7,106.027,31
147.0,106.044,31
146.8,106.06,31
70.0,106.045,31
148.7,106.063,31
147.3,106.079,31
149.1,106.097,31
147.7,106.114,31
164.0,106.137,31
146.9,106.154,31
70.0,106.139,31
70.0,106.124,31
147.4,106.141,31
148.6,106.158,31
69.7,106.143,31
69.7,106.129,31
147.1,106.145,31
147.4,106.162,31
69.7,106.147,31
70.0,106.133,31
191.0,106.167,31
147.4,106.183,31
69.8,106.169,31
70.0,106.154,31
146.2,106.17,31
147.3,106.187,31
79.4,106.176,31
69.9,106.162,31
147.1,106.178,31
147.4,106.195,31
153.2,106.213,31
147.5,106.23,31
147.1,106.246,31
147.6,106.263,31
70.0,106.248,31
70.2,106.234,31
70.2,106.22,31
70.0,106.205,31
70.2,106.191,31
70.0,106.176,31
147.3,106.193,31
69.8,106.178,31
69.5,106.163,31
69.9,106.149,31
69.7,106.134,31
69.9,106.12,31
70.1,106.106,31
69.8,106.091,31
69.8,106.077,31
70.0,106.062,31
69.7,106.048,31
69.8,106.033,31
146.8,106.05,31
147.0,106.066,31
70.0,106.052,31
69.9,106.037,31
147.1,106.054,31
147.2,106.07,31
147.3,106.086,31
147.6,106.103,31
69.6,106.088,31
70.0,106.074,31
69.7,106.06,31
69.8,106.045,31
69.7,106.031,31
69.7,106.016,31
147.1,106.033,31
148.1,106.049,31
70.0,106.035,31
148.3,106.052,31
69.3,106.037,31
148.8,106.054,31
148.5,106.071,31
74.6,106.058,31
70.1,106.044,31
147.2,106.06,31
152.0,106.079,31
70.0,106.064,31
70.0,106.05,31
147.2,106.066,31
147.1,106.082,31
70.1,106.068,31
69.7,106.054,31
69.7,106.04,31
70.1,106.026,31
147.7,106.042,31
148.8,106.059,31
69.7,106.045,31
69.9,106.03,31
70.0,106.016,31
69.9,106.002,31
146.8,106.018,31
147.0,106.034,31
146.9,106.05,31
147.7,106.066,31
147.3,106.083,31
147.3,106.099,31
147.1,106.115,31
147.1,106.131,31
147.2,106.147,31
147.5,106.163,31
70.0,106.149,31
69.5,106.134,31
147.3,106.15,31
147.4,106.167,31
147.1,106.182,31
147.6,106.199,31
70.1,106.185,31
69.9,106.17,31
69.9,106.156,31
69.7,106.142,31
146.9,106.158,31
147.1,106.174,31
147.6,106.19,31
147.2,106.206,31
147.5,106.222,31
147.3,106.238,31
69.8,106.224,31
69.7,106.21,31
69.7,106.195,31
70.0,106.181,31
70.0,106.167,31
69.8,106.153,31
70.0,106.139,31
69.9,106.125,31
146.9,106.141,31
147.5,106.157,31
69.8,106.143,31
70.0,106.129,31
70.4,106.115,31
148.0,106.131,31
70.2,106.118,31
147.9,106.134,31
69.9,106.12,31
148.5,106.136,31
147.4,106.152,31
149.1,106.168,31
69.9,106.155,31
147.1,106.17,31
147.2,106.186,31
70.0,106.172,31
70.0,106.158,31
69.6,106.144,31
69.8,106.13,31
147.1,106.146,31
155.0,106.165,31
70.2,106.151,31
69.9,106.137,31
69.8,106.123,31
70.0,106.109,31
69.5,106.095,31
70.2,106.082,31
69.6,106.068,31
69.8,106.054,31
147.5,106.07,31
146.9,106.085,31
69.9,106.071,31
69.7,106.057,31
147.1,106.073,31
147.3,106.089,31
146.9,106.104,31
147.4,106.12,31
70.0,106.106,31
70.0,106.093,31
147.0,106.108,31
147.0,106.124,31
147.2,106.139,31
147.5,106.155,31
147.0,106.171,31
147.0,106.186,31
70.0,106.172,31
69.9,106.159,31
69.4,106.145,31
70.2,106.131,31
147.7,106.147,31
146.9,106.162,31
69.8,106.148,31
70.0,106.135,31
147.3,106.15,31
146.9,106.166,31
69.8,106.152,31
70.1,106.138,31
69.8,106.125,31
69.9,106.111,31
70.0,106.097,31
70.3,106.084,31
69.7,106.07,31
69.7,106.056,31
69.7,106.043,31
69.8,106.029,31
69.8,106.015,31
69.9,106.002,31
146.9,106.017,31
119.9,106.022,31
69.7,106.009,31
147.3,106.024,31
147.0,106.04,31
148.7,106.056,31
147.7,106.071,31
149.3,106.088,31
69.8,106.074,31
70.0,106.06,31
